user_id,post_id,rating
11630,11333,1
1087,11362,1
9911,11295,1
12805,9597,1
10278,11511,1
9462,9200,-1
9240,9606,1
74,9597,-1
5819,9593,-1
13316,10867,1
2,10941,1
2,11031,1
2,11111,1
2,11144,1
2,11187,1
2,11296,1
12101,10550,1
2,11345,1
9274,9644,1
2,11381,1
599,9626,-1
9731,9626,-1
2,11383,1
11956,9607,-1
50,9440,1
21,9626,-1
9240,9626,0
11012,9567,1
13067,7994,1
77,11489,0
21,9200,1
2,9200,1
9531,7970,1
9531,3921,1
10765,9098,1
13014,7852,1
13014,9426,1
16,8150,1
21,9623,-1
2,10946,1
2,10767,1
2,11015,1
13368,2254,-1
2,11014,1
2,11146,1
9731,9518,1
2,11286,1
12101,11202,1
2,11346,1
2,11354,1
2,11382,1
13362,3833,1
13367,8089,1
13367,8075,1
13367,488,1
12902,3922,1
2,9629,1
9373,488,0
13316,10844,1
2,11012,1
2,11110,1
2,11149,1
2,10970,1
6961,113,-1
12247,10643,1
8406,9623,0
13863,3578,1
11101,5777,1
12316,9597,1
1272,9607,1
8406,9638,1
114,9638,1
2,10789,1
21,9638,-1
2,10996,1
2,11113,1
2,11151,1
13854,11047,1
9731,8626,1
14209,10451,1
2,11335,1
5820,11398,-1
624,10570,1
14180,11389,1
2,11431,1
14038,11459,1
14388,11503,1
13461,11489,1
14437,9202,1
2,11527,1
518,9365,1
11101,10682,1
14104,10096,1
7717,9638,1
110,9638,1
2,9638,1
11248,9638,1
3722,9638,1
26,9638,1
1087,9638,1
13160,9638,1
9,9635,1
13378,9638,0
18,9623,-1
2,11030,1
2,11107,1
2,11157,1
13863,3825,1
10188,10481,1
14167,11377,1
1087,3970,1
13367,9597,1
8892,5777,1
5820,9042,1
11405,8007,1
13381,1653,1
599,9644,1
36,9644,1
10765,9644,1
9711,9644,1
1297,9644,0
396,1514,1
10208,9420,1
2,10843,1
2,11087,1
2,11145,1
2,11214,1
14202,11184,1
2,11265,1
9424,9644,-1
2,11202,1
2,3763,1
2,11352,1
2,11389,1
10149,10791,1
624,6028,1
12200,9446,-1
11909,11030,1
2,11114,1
14167,10806,1
2,11084,1
6301,938,1
2,11212,1
2,11240,1
1455,8284,-1
14057,11274,1
2,11009,1
12428,11341,1
2,11337,1
2,11353,1
12096,11357,1
2,11388,1
14,11398,-1
8406,9649,-1
4742,1944,1
101,9607,1
8406,9644,1
4,9644,1
50,9644,1
492,9644,1
2414,9638,1
9,9642,1
72,9642,1
520,9644,1
13378,4030,1
2,9642,1
1111,4912,1
1391,9638,1
8107,9638,1
9740,9644,1
3143,8558,1
8406,9642,1
8406,9581,1
8916,10957,1
8230,11023,1
2,11068,1
2,11038,1
13621,3889,1
2,10834,1
2,11239,1
21,9649,-1
14220,10643,1
1087,9649,-1
2,11147,1
14220,11341,1
2,11360,1
2,11364,1
1005,9084,1
9736,11359,1
14387,11339,0
2,11489,1
14426,11489,1
207,9638,1
207,9200,1
8111,9638,1
10794,9638,1
13414,9638,1
8112,9638,1
13318,8502,1
2,10957,1
14167,10793,1
2,11116,1
2,10451,1
2,11226,1
2,11333,1
2,11361,1
12101,11382,1
14202,11398,-1
2305,11069,1
14387,10376,1
14159,10502,1
13420,9453,0
13417,5425,1
13318,9554,1
13318,9009,1
13318,7888,1
13318,7234,1
13318,5425,1
13318,7266,1
13418,5425,1
13418,7234,1
13418,7266,1
13418,7888,1
13418,8502,1
13418,9009,1
13418,9554,1
12197,9009,1
12197,8502,1
12197,9554,1
12197,7888,1
12197,7266,1
12197,7234,1
12197,5425,1
9274,8706,1
9274,9556,1
13419,8110,1
2,10937,1
1555,9638,0
6679,11157,1
2,10760,1
2,11241,1
12361,10643,0
11646,10786,1
10036,11311,1
12504,11341,1
3815,4764,1
2,11362,1
2589,9623,1
10294,9638,1
13345,822,1
13345,4030,1
2,9453,1
2,9646,1
9424,3882,1
10765,9642,1
11081,8164,1
11081,1813,1
9282,9022,1
12143,1012,1
12143,9644,1
7187,5940,1
12517,1893,1
12741,812,-1
2,11089,1
2,11162,1
2,11215,1
2,11250,1
14215,11288,1
11101,11332,1
9,10941,1
11407,1801,-1
2,11339,1
50,11392,1
5722,11389,1
2,11438,1
9531,9644,-1
2,5109,1
2,9655,1
6873,2765,1
16,9655,1
566,3116,1
13439,3833,1
21,5109,1
1069,9638,1
7187,3970,1
7187,9638,1
86,9655,1
21,9653,1
2,8936,1
4866,9655,1
9980,9638,1
10749,9443,0
21,9675,-1
2,9675,-1
2,10808,1
10268,11165,1
2,11047,1
2,11248,1
13682,11266,1
12096,11335,1
10268,11353,1
2,11386,1
13981,777,-1
8406,2196,1
2,9677,1
8406,9677,1
12418,9655,1
16,9677,1
4,5109,1
10904,5109,1
22,9652,1
22,9651,1
493,5109,1
10904,2765,1
13014,8570,1
9887,5376,1
13014,8086,1
2,11101,1
1912,9870,1
10510,9638,0
2,11176,1
208,11226,1
13347,11332,1
10575,11348,1
14270,11341,1
9274,10812,1
14357,401,-1
2,11359,1
10468,9638,1
1555,9657,1
2,9553,1
8406,9009,1
13450,1944,1
13452,9638,1
9372,9644,1
11207,9638,1
1565,9623,1
2,9689,1
2,9671,1
13302,9644,1
12429,9655,0
209,11132,1
2,11218,1
10740,10388,1
12096,11333,1
9,11138,1
14221,11341,1
11407,1899,1
1477,3760,1
599,9671,1
599,9655,1
606,5610,1
13459,9243,1
13461,9689,1
13461,8765,1
13461,9638,1
11231,7810,1
2,9699,1
2,7911,1
13367,9678,1
13367,9690,1
2,9706,1
2,9690,1
45,9638,1
4056,11132,1
12722,8408,1
3148,7751,-1
2,11164,1
2,11318,1
12096,11202,1
13240,8103,-1
9373,4229,1
624,10785,1
12428,4030,-1
2,11439,1
14369,10449,1
2,11478,1
2589,3707,1
2,9670,1
8475,5330,1
2,9718,1
2,9721,1
8475,9638,1
11646,1038,1
2,9720,1
2,9608,1
7162,9608,1
2,9732,1
9731,3414,1
4,9607,1
9731,7646,1
2,9729,1
12639,9708,1
9731,35,1
14,9663,1
2,9663,1
2,9679,1
10754,9638,1
86,9671,1
86,9732,1
155,11132,1
14179,11280,1
2,11320,1
9,11136,1
14219,11341,1
12943,11345,1
12791,8598,1
4742,2501,1
7119,11304,1
396,11392,1
2,11503,1
12428,11400,1
4609,11467,1
518,9681,1
11860,11490,1
12722,11511,1
14,9331,1
1912,10941,1
42,11639,1
14330,11522,1
2,11704,1
2,7259,1
42,3389,1
9447,7714,1
2,9697,1
2,9737,1
21,9644,1
2430,9644,1
9731,3776,1
9731,3428,1
10154,9638,1
13485,35,1
9731,4789,1
9731,3961,1
9731,3945,1
9731,4370,1
9731,4521,1
9731,8478,1
8763,9655,1
12825,9658,-1
414,11132,1
3476,10815,1
21,11224,1
2,11242,1
12096,10550,1
9,11274,1
11860,11341,1
12101,9836,1
9274,10510,1
9373,4945,1
9731,4875,1
9731,2711,1
22,9668,1
9731,5024,1
9731,4887,1
13490,9741,1
2,9668,1
11986,9741,1
11986,3838,1
11208,7899,1
8475,8986,1
9731,5181,1
13487,8110,1
8406,9741,1
21,9741,-1
2964,8408,1
3476,10826,1
13469,11299,1
12445,11341,1
12101,10303,1
1087,11371,1
11916,1054,-1
690,9644,1
11102,4709,1
65,9638,1
9387,8437,1
10562,5109,1
10562,9644,1
2,9570,1
2,9751,1
13680,10851,1
7366,11132,0
5327,10906,1
3815,11341,1
10562,11254,1
12101,10731,1
12101,9200,0
9373,6112,1
13500,9340,1
13500,9745,1
13500,5545,1
13500,6580,1
13500,7677,1
13500,8219,1
8406,9758,1
50,8663,1
9765,9425,1
2,9763,1
10124,9742,1
10124,9248,1
2,8855,1
4112,4030,1
2,9771,1
11646,9696,1
7137,9287,1
6674,9767,1
2,9636,1
8746,3713,1
1318,9642,-1
2,10860,1
21,9153,-1
5327,10917,1
10751,11332,1
10278,10860,1
2,11274,1
12731,11334,1
13226,9789,-1
12101,10949,1
12791,9556,1
12143,10812,1
11646,9758,1
8406,9774,1
12465,9782,1
2,9774,1
2,9786,1
1555,9782,1
9,6724,1
12101,9782,1
2,9781,1
2,9694,1
2,9788,1
2,9789,1
21,9774,1
12096,9789,1
12103,9789,1
12465,9789,1
10751,9789,1
11248,9386,1
21,9698,1
4,6724,1
2,9766,1
2,9795,1
2,9804,1
12101,9786,0
13517,2501,-1
11407,5003,-1
12725,9807,0
5327,10947,1
13522,9825,0
12731,11292,1
13469,11290,1
13347,11333,1
13469,11341,1
1087,11341,-1
12943,11307,1
10637,11339,1
9373,7259,1
7162,9602,1
11646,9638,1
11646,5109,1
11646,8728,1
7162,9771,1
9731,9643,1
11102,488,1
9731,8959,1
13325,812,1
13325,35,1
12149,8965,1
13522,9838,1
13522,9638,1
2671,6652,1
2671,8027,1
110,10860,1
11248,10937,1
5327,10797,1
11916,11266,1
2,10890,1
12103,11332,1
11860,11299,1
21,11339,1
573,9665,1
2,11387,1
14359,10776,1
14363,340,-1
2,11488,1
2,11498,1
77,11511,1
11909,11527,1
9531,11525,1
11860,11400,1
2,9836,1
13525,3563,1
12096,9854,1
2,11292,1
14179,11261,1
11630,11202,1
11860,10039,1
2,7161,1
2,11385,1
9373,7714,1
9736,9449,-1
14350,7043,1
110,11511,1
13469,11400,1
14439,9703,1
9372,11612,0
9372,11597,1
10886,9862,1
13863,11007,1
9240,10230,1
11718,10643,1
11101,11202,1
9,10687,1
11860,9163,1
14109,3760,0
14273,11353,1
11471,11371,1
2,7780,1
10278,9084,-1
1912,3736,1
14350,9556,1
2,11463,1
2,9862,1
10751,9865,1
2,839,1
9373,9837,1
13526,9855,1
13526,9269,1
2,9872,1
12096,9869,1
12101,9869,1
2,10993,1
10268,8489,1
10510,9862,0
2,11134,1
11718,9597,1
2,669,1
10751,11202,1
14275,11314,1
8648,2664,1
2,9084,1
9373,8855,1
10751,9782,1
2,9852,1
10751,9869,1
13517,1211,1
2,10734,1
2,10759,1
10268,10682,1
9731,10138,0
2,10989,1
14037,11217,0
12103,11333,1
9,11178,1
2,9086,1
50,11389,1
14350,11412,1
396,10523,1
621,8211,1
13533,9847,1
13533,9597,1
13136,9668,1
84,9887,1
2,9928,1
2,9924,1
9997,9856,1
2,9042,1
2,9945,1
2,9848,1
1455,9945,1
9997,9645,1
2,9935,1
2671,9583,1
2,9937,1
2,9916,1
11649,9297,0
11649,9862,0
9976,9955,-1
10268,10875,1
2,10323,1
10765,11029,1
2,11120,1
10268,10987,1
13537,3574,-1
13537,9961,-1
12722,1211,1
10751,11333,1
2,9098,1
14317,11389,1
9373,9429,1
2,11412,1
14350,8598,1
2,11464,1
2,11511,1
12504,11400,1
13533,2222,1
2,9958,1
2,9941,1
2,9955,1
9997,9916,1
2,9972,1
2671,9958,1
2,9984,1
2,9986,1
2,9988,1
2,9876,1
13072,8982,1
12639,9936,1
2,9735,1
2671,9978,1
5819,9982,1
2,9991,1
2,9981,1
2,9992,1
13537,1944,1
12101,8420,1
12101,8760,1
2,9960,1
13537,4662,1
2,9993,1
13316,10860,1
2,11060,0
2,11121,1
2,11085,1
21,10643,1
9782,10033,1
13347,11202,1
12164,1899,0
12149,7709,-1
2,11375,1
2,9106,1
1087,11383,1
2,10006,1
13540,9671,1
13540,8437,1
13540,3947,1
13540,9732,1
9731,9753,1
13540,10004,1
13540,9789,1
13540,9735,1
2,10004,1
2,10012,1
1912,10303,1
2,11026,1
13469,10957,1
14247,11040,1
11954,11341,1
2,10908,1
2,9089,1
11646,11339,1
2,11392,1
10278,3578,1
13543,8203,1
2,11590,1
10751,11489,1
413,9963,1
10278,953,1
4153,8558,0
2,11731,1
42,8479,1
2,10020,1
13540,10020,1
11649,8053,1
13495,8568,1
1544,2197,1
624,9244,1
12917,10923,1
2,11059,1
9274,11121,1
11943,11333,1
11860,3305,1
11646,9477,1
2,11373,1
2,9113,1
13681,11289,1
12722,3379,1
10278,3825,1
13543,10432,1
1432,11463,1
10633,7043,1
2,11443,1
14154,11400,1
14439,11509,1
13540,9696,1
13542,3379,1
1536,9200,1
13557,9260,1
2,10052,1
2,10051,1
2,10047,1
2,10048,1
2,10000,1
2,9979,1
2,9840,1
2,10015,1
2,10033,1
2,10026,1
2,10011,1
2,10025,1
2,9609,1
2,9968,1
2,9604,1
2,10016,1
13537,739,1
2,10964,1
2,11045,1
2,10064,-1
2,10058,-1
21,10064,-1
21,10058,-1
14,10064,-1
14189,4107,0
2,11253,1
14239,11030,1
9282,10852,1
14239,8942,1
1432,11240,-1
193,9386,1
12722,1944,1
14180,9725,1
14336,8592,1
2,11462,1
2,11501,1
21,11511,1
12791,7987,-1
11646,1039,1
11646,1012,1
5820,9924,1
8406,10064,1
2,8742,1
2,10067,1
2,10066,1
2,10065,1
45,10058,1
7162,8675,1
2,10072,1
12445,10006,1
2,10076,1
2,9980,1
2,10042,1
2,10036,1
2,10074,1
8216,10076,1
1177,10067,1
2,10089,1
12316,10076,1
8406,10058,0
37,9650,-1
2,11053,1
2,11220,1
3490,11305,1
2,10852,1
12164,10085,-1
4275,2523,0
12048,11301,1
11646,11389,1
8928,10603,1
1087,11433,1
4742,4725,1
13543,11407,1
2,11505,1
2,11509,1
10751,11594,1
14,9963,1
1912,10515,1
1912,2506,1
9727,2666,-1
13469,11658,1
9372,9980,1
13522,10089,1
12316,8514,1
8484,1455,1
3718,9379,1
3718,9980,1
3718,4873,1
2,10091,1
13568,10096,1
11249,9999,1
2,10096,1
2,10088,1
11718,10923,1
2,11039,1
11461,11103,1
1912,9657,1
2,11189,1
14179,1899,1
2,11331,1
14254,82,1
11860,6173,1
6269,4517,1
8240,10275,1
14195,8458,1
1087,11434,1
10092,10048,1
66,10090,1
2,10090,1
2,10099,1
2,10094,1
11407,10095,1
13574,8325,1
13569,10007,1
4,10090,1
13569,8191,1
13569,9538,1
7383,10108,1
2,10104,1
2,9844,1
2,10108,1
2,10107,1
2,10109,1
239,9606,0
7162,10088,0
12913,10708,1
2,10838,1
13605,11166,1
11860,10643,1
2,9707,1
12048,10608,1
10278,11389,1
13543,10457,1
50,3379,1
13682,11489,1
2,11476,1
14270,11400,1
1537,1269,1
9518,11459,1
13880,4565,1
14270,11557,1
1272,3948,1
11234,9789,1
2,10117,1
2,10118,1
2,10119,1
2,9681,1
2,10121,1
2,10125,1
2,10129,1
2,10126,1
2,10113,1
2,10044,1
12913,10795,1
13533,10659,0
11101,9607,0
2,11032,1
10220,11047,1
2,11252,1
12164,10957,-1
12731,11299,1
2,11329,1
513,11388,1
12569,11299,1
14180,11397,1
12428,7115,1
14221,11400,1
11925,11467,1
10268,11577,-1
13840,11577,1
2,10735,1
2,10077,1
13465,9200,1
2,10142,1
10133,9908,1
8216,10140,1
12913,9267,1
2,11010,1
2,11196,1
2,11324,1
12048,10000,1
14179,11389,1
11646,11372,1
4211,5259,-1
13591,10015,1
1558,10015,1
13375,10024,0
12917,9267,1
2,10906,1
14195,5376,1
12703,9642,1
2,11325,1
1432,10451,1
2,11355,1
13636,11307,-1
12423,9386,1
2,9730,1
74,9796,1
12098,9267,1
2,10577,1
12639,8361,1
2,11064,1
1087,6082,-1
1087,11255,-1
2,11330,1
5824,10231,-1
518,10983,1
2740,9197,-1
13002,10691,1
13605,11020,1
12048,9481,1
14336,11005,1
11937,3834,-1
13543,11125,1
1912,8408,1
12974,11511,1
2,11546,1
12639,8904,1
2,10145,1
2,8647,1
2,8691,1
13597,2148,1
12259,10048,1
13599,4846,1
4411,7646,1
9887,1054,1
11242,6251,1
11,9839,1
2,10003,1
2,10165,1
4056,9200,1
2,11065,1
2,11140,1
3,4376,1
2,11304,1
10268,11335,1
9765,10146,1
13603,9567,1
13614,9984,1
13615,10149,1
13615,8027,1
13614,4740,1
1087,10860,1
2,11048,1
2,11137,1
2,11195,1
2,11159,1
2,11303,1
10268,11333,1
2,11368,1
8230,3549,1
14330,8855,1
21,10219,-1
2,10216,1
9731,3669,1
2,9974,1
9731,5855,1
13231,3116,1
9,9963,1
9731,8031,1
13621,3945,1
9,10018,1
9,10092,1
9,10021,1
9,9924,1
9,10066,1
13567,3795,1
9,10037,1
9731,8558,1
7383,10135,1
2,9957,1
9765,7835,1
2,10030,1
12729,9386,1
11182,11053,1
12731,11290,1
2,11307,1
2,11055,1
10268,11202,1
536,715,1
12048,7740,1
14179,1834,1
13633,3760,0
8925,7912,1
12569,92,1
10904,2197,1
10904,10067,1
12569,6942,1
2590,4267,1
10471,9607,1
10471,4638,1
2,10222,1
2,10221,1
11231,9638,1
13621,7905,1
11231,7162,1
13621,10822,-1
1087,11188,1
9731,11086,1
2,11295,1
9,11332,1
518,11060,1
454,11339,1
1087,11375,1
13346,10225,1
2,10225,1
2,10146,1
13642,1748,1
31,9386,1
2590,812,1
2,10228,1
2671,10222,1
709,10090,1
756,10165,1
13219,9425,0
31,10227,-1
208,10227,-1
534,7115,-1
12037,4196,1
2,11308,1
13347,11338,1
8406,10124,1
13639,2018,1
31,10101,1
31,10114,1
31,10135,1
11231,10135,1
468,10165,1
13658,9677,1
2,10231,1
10226,9981,1
6967,3058,1
11201,10235,-1
6654,7865,1
2,9610,1
12697,11163,1
2,11299,1
11248,8736,1
10751,11338,1
1087,11376,1
2,7892,1
12048,7047,1
14220,2501,1
50,8388,1
14330,6112,1
12294,10036,1
16,11511,1
2,11507,1
14195,1038,1
10751,11416,1
2,11597,1
494,11639,1
201,1962,1
1912,3389,1
2,11727,1
2,11690,1
42,2506,1
413,5535,1
12655,11522,1
10633,11740,1
8216,10231,1
13666,10096,1
1013,9655,1
10036,10076,1
10124,3098,1
13465,10627,1
2,11133,1
13704,11149,1
2,11310,1
11123,11311,1
11101,11338,1
10306,9644,1
9448,10812,1
14301,10096,1
13923,2197,1
14057,961,1
2,11400,1
3685,7161,1
2,11570,1
10751,11295,1
2,11540,1
1912,9963,1
12428,11658,1
14476,8502,1
9448,11522,1
12350,11522,1
2,11732,1
10765,10510,1
9447,7259,1
2,11513,1
13785,11770,0
13347,11783,1
12943,10530,1
2,11790,1
12974,10812,1
10765,7259,1
2585,11790,1
2,11799,1
2,10992,1
2,10892,1
13704,9681,1
10976,8027,1
2,11279,1
12096,11338,1
14287,8855,1
12048,4939,1
2,11403,1
14179,6199,1
10278,3704,-1
14220,11400,1
2,11409,1
2,11609,1
14,1962,1
14,10515,1
1912,1962,1
13598,11658,1
2,11691,1
1087,11702,-1
2,11483,1
42,10941,1
42,7663,1
42,1962,1
413,4278,1
14167,8083,1
2,11776,1
11943,11783,1
11461,11778,1
10765,11778,1
12943,8917,1
2,11807,1
10751,11759,1
13347,11357,1
12096,10438,1
414,6668,1
11123,11165,1
11123,11303,1
12103,11338,1
14287,9429,1
14330,9837,1
14179,8022,1
1415,241,1
2,11562,1
201,1657,1
1912,9331,1
2,11632,1
1087,11710,1
2,11709,1
9447,6112,1
5584,11731,1
1087,11769,1
10306,11128,1
11077,3305,1
2,11778,1
11646,9759,1
11631,11497,1
12974,11522,1
10765,6112,1
2,11801,1
2,11796,1
12101,11581,1
12096,11759,1
2,10966,1
12327,10860,0
12259,10914,1
12604,10643,1
2590,4939,1
2,10523,1
14287,7714,1
2,11415,0
14349,9556,1
7374,1336,0
10765,11412,1
86,11489,1
12445,11400,1
2,11566,1
9997,11565,1
14,2506,1
1912,1657,1
2,11672,1
14038,10352,-1
2,11710,1
1087,11726,1
2,11739,1
42,1657,1
10306,10474,1
11101,1110,1
11077,3707,1
2,11767,1
14270,4589,1
2,11810,1
13576,11807,0
13863,10848,1
2,10840,1
12327,111,1
2,11254,1
2,11376,1
14287,4229,1
12048,4614,1
12101,11416,0
12048,11609,1
1087,11469,1
